text,published_on,id,code,username,like_count,reply_count,image_count,videos,url,repost_count,keyword,emotion,language_context
🤳 Man of the hour.,1762740053,3762458477986423297_63860244782,DQ28A0miaIB,fcbarcelona,2021,0,,"['https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNpaivtB5p3EFjrABCunDbaPIgiE_dCRtYnLYPdoSmKyFwL0vu1TKbjxfiICgmCPpNcns8uL8zZxl6WSCRlTfDstyOB5IqkbNDbjgs.mp4?_nc_cat=103&_nc_oc=AdkKEKpA_gz9yMfjbQVVvPQrBKazaN7Giz13ghQ2NTZyoUUFv1yDTHbxsFGN2KsbQ24&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=h4v46OGQGUYQ7kNvwFzeXFv&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNTU4NzQzNzIxODAyNDgwLCJhc3NldF9hZ2VfZGF5cyI6MSwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=fc1ef2e5fde333d0&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC8wNDQ2Q0JCQ0NCNTdCMjk4MTRCQTFDRjI5RkMwRTE4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HS0MwaHlKbmk0NjRZUkFFQUlaN0FEeVNaQmg2YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm4Our3enqxAUVAigCQzMsF0AZwo9cKPXDGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=KQa7T5tIGQGcwjFQOMFdag&_nc_zt=28&oh=00_Afie1m2iv7bVJns_aLnFYWQoGKNy8XxgMmYxB2wycIWhlw&oe=6914B5F9', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNpaivtB5p3EFjrABCunDbaPIgiE_dCRtYnLYPdoSmKyFwL0vu1TKbjxfiICgmCPpNcns8uL8zZxl6WSCRlTfDstyOB5IqkbNDbjgs.mp4?_nc_cat=103&_nc_oc=AdkKEKpA_gz9yMfjbQVVvPQrBKazaN7Giz13ghQ2NTZyoUUFv1yDTHbxsFGN2KsbQ24&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=h4v46OGQGUYQ7kNvwFzeXFv&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNTU4NzQzNzIxODAyNDgwLCJhc3NldF9hZ2VfZGF5cyI6MSwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=fc1ef2e5fde333d0&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC8wNDQ2Q0JCQ0NCNTdCMjk4MTRCQTFDRjI5RkMwRTE4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HS0MwaHlKbmk0NjRZUkFFQUlaN0FEeVNaQmg2YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm4Our3enqxAUVAigCQzMsF0AZwo9cKPXDGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=KQa7T5tIGQGcwjFQOMFdag&_nc_zt=28&oh=00_Afie1m2iv7bVJns_aLnFYWQoGKNy8XxgMmYxB2wycIWhlw&oe=6914B5F9', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQNpaivtB5p3EFjrABCunDbaPIgiE_dCRtYnLYPdoSmKyFwL0vu1TKbjxfiICgmCPpNcns8uL8zZxl6WSCRlTfDstyOB5IqkbNDbjgs.mp4?_nc_cat=103&_nc_oc=AdkKEKpA_gz9yMfjbQVVvPQrBKazaN7Giz13ghQ2NTZyoUUFv1yDTHbxsFGN2KsbQ24&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=h4v46OGQGUYQ7kNvwFzeXFv&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNTU4NzQzNzIxODAyNDgwLCJhc3NldF9hZ2VfZGF5cyI6MSwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=fc1ef2e5fde333d0&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC8wNDQ2Q0JCQ0NCNTdCMjk4MTRCQTFDRjI5RkMwRTE4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HS0MwaHlKbmk0NjRZUkFFQUlaN0FEeVNaQmg2YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm4Our3enqxAUVAigCQzMsF0AZwo9cKPXDGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=KQa7T5tIGQGcwjFQOMFdag&_nc_zt=28&oh=00_Afie1m2iv7bVJns_aLnFYWQoGKNy8XxgMmYxB2wycIWhlw&oe=6914B5F9']",https://www.threads.net/@fcbarcelona/post/DQ28A0miaIB,0,suicide,sad,english
"🚨 JUST IN:

Matheesha Pathirana has deactivated his Instagram account, right after Ravindra Jadeja did the same. 👀

Something definitely brewing in the CSK camp ahead of the trade window… 💛🔥
. 
. 
Matheesha Pathirana, CSK, RR, IPL Trade, RavindraJadeja, IPL News, IPL Updates, Cricketers, CricketNews, Cricket Gyan",1762755751,3762590412235226089_63417053075,DQ3aAt8kjvp,cricketgyanofficial,103,0,,,https://www.threads.net/@cricketgyanofficial/post/DQ3aAt8kjvp,0,suicide,sad,english
Remembering Roy Scheider on his birthday.,1762774480,3762747519722723780_63271801808,DQ39u7sjhnE,joesview,134,0,,,https://www.threads.net/@joesview/post/DQ39u7sjhnE,0,suicide,sad,english
I know the Dolphins are only 3-7 but this is still priceless!!!,1762805484,3763007605158540799_63304569926,DQ443rIkXX_,thephinstones,240,0,,,https://www.threads.net/@thephinstones/post/DQ443rIkXX_,0,suicide,sad,english
Seri muka (Malaysian steamed cake),1762816808,3763102594811226911_63057243361,DQ5Od9JEusf,helenscchin,2,0,,,https://www.threads.net/@helenscchin/post/DQ5Od9JEusf,0,suicide,sad,english
"I know everyone hates the “can he continue to play this way” talk, but it’s a serious discussion when it comes to Jaxson Dart. 

He has already been evaluated for a concussion FOUR times in just seven games.",1762782606,3762815686105222345_63261001554,DQ4NO4lkczJ,lindseyyok,94,0,,,https://www.threads.net/@lindseyyok/post/DQ4NO4lkczJ,0,suicide,sad,english
"Giants OC Mike Kafka will be the interim head coach, per source.",1762797018,3762936582648454623_63409959873,DQ4ouKRFV3f,adamschefter,116,0,,,https://www.threads.net/@adamschefter/post/DQ4ouKRFV3f,0,suicide,sad,english
"𝐎𝐧 𝐭𝐡𝐢𝐬 𝐝𝐚𝐲 𝐢𝐧 𝟐𝟎𝟐𝟎 🏆

Five trophies. One leader. Endless dominance. 💪

Rohit Sharma guided Mumbai Indians to their fifth IPL title, cementing their legacy as one of the greatest IPL dynasties ever! 💙🔥

#IPL #RohitSharma #MumbaiIndians #SKC #Sportskeeda",1762749134,3762534905092711692_63478265328,DQ3NY-5DyUM,sportskeedacricket,151,0,,,https://www.threads.net/@sportskeedacricket/post/DQ3NY-5DyUM,0,suicide,sad,english
"Just found a moment in history on an old VHS tape! Princess Diana brings William and Harry to Canada for the first time, captured by CTV News Atlantic. Biggest takeaway: watch the Mayor of Niagara's face drop as he realises that suicide is not an acceptable subject for an anecdote...",1762805896,3763010128173900406_63089631936,DQ45cY4AKJ2,jamesmullinger,28,0,,"['https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQMpkD3g4kvcJ5Af70O-fVtU_H5TSzi85Dcgm_jhl8d8AHdHP9-8-Z-cy2hsZ62If6OSYNWcMf7CkgsVFwat0Sga5Y96TnmWat6B2W8.mp4?_nc_cat=104&_nc_oc=AdmzeFtKGRFIJhQ_P6KjQ66lkEGwNBKTzShmfXK9aDecbd1PkjqMjYU2OG_ES_H7CGA&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=O2rQThI32D8Q7kNvwGyZpi5&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy4xMjgwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTY0MDQ1ODM4NzM2MDU1MiwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMTY0LCJkdXJhdGlvbl9zIjoxNDMsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=53c808eb2571a1ed&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC84MTRENUQ1RDlENjNCM0Q1RUY2NUMwMkUwQzcxRjc5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRzFZaFNJY3FZQ2pKTFVIQUE1WGcyVS1oaXd5YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm0KyUt5__6QUVAigCQzMsF0Bh9U_fO2RaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=s1GbYNNOi_xskYwiK9y95g&_nc_zt=28&oh=00_AfhPmuIuIDo7OmaST3X3Uf4INoC7XUrjaiwzKq5Mw3lZBg&oe=6914AAC4', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQMpkD3g4kvcJ5Af70O-fVtU_H5TSzi85Dcgm_jhl8d8AHdHP9-8-Z-cy2hsZ62If6OSYNWcMf7CkgsVFwat0Sga5Y96TnmWat6B2W8.mp4?_nc_cat=104&_nc_oc=AdmzeFtKGRFIJhQ_P6KjQ66lkEGwNBKTzShmfXK9aDecbd1PkjqMjYU2OG_ES_H7CGA&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=O2rQThI32D8Q7kNvwGyZpi5&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy4xMjgwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTY0MDQ1ODM4NzM2MDU1MiwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMTY0LCJkdXJhdGlvbl9zIjoxNDMsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=53c808eb2571a1ed&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC84MTRENUQ1RDlENjNCM0Q1RUY2NUMwMkUwQzcxRjc5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRzFZaFNJY3FZQ2pKTFVIQUE1WGcyVS1oaXd5YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm0KyUt5__6QUVAigCQzMsF0Bh9U_fO2RaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=s1GbYNNOi_xskYwiK9y95g&_nc_zt=28&oh=00_AfhPmuIuIDo7OmaST3X3Uf4INoC7XUrjaiwzKq5Mw3lZBg&oe=6914AAC4', 'https://instagram.fala6-1.fna.fbcdn.net/o1/v/t16/f2/m84/AQMpkD3g4kvcJ5Af70O-fVtU_H5TSzi85Dcgm_jhl8d8AHdHP9-8-Z-cy2hsZ62If6OSYNWcMf7CkgsVFwat0Sga5Y96TnmWat6B2W8.mp4?_nc_cat=104&_nc_oc=AdmzeFtKGRFIJhQ_P6KjQ66lkEGwNBKTzShmfXK9aDecbd1PkjqMjYU2OG_ES_H7CGA&_nc_sid=5e9851&_nc_ht=instagram.fala6-1.fna.fbcdn.net&_nc_ohc=O2rQThI32D8Q7kNvwGyZpi5&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy4xMjgwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTY0MDQ1ODM4NzM2MDU1MiwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMTY0LCJkdXJhdGlvbl9zIjoxNDMsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=53c808eb2571a1ed&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC84MTRENUQ1RDlENjNCM0Q1RUY2NUMwMkUwQzcxRjc5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRzFZaFNJY3FZQ2pKTFVIQUE1WGcyVS1oaXd5YnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm0KyUt5__6QUVAigCQzMsF0Bh9U_fO2RaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=s1GbYNNOi_xskYwiK9y95g&_nc_zt=28&oh=00_AfhPmuIuIDo7OmaST3X3Uf4INoC7XUrjaiwzKq5Mw3lZBg&oe=6914AAC4']",https://www.threads.net/@jamesmullinger/post/DQ45cY4AKJ2,0,suicide,sad,english
That’s a young Sandy Renaldo and Elizabeth May,1762827549,3763192692948688665_64339303691,DQ5i9DkjV8Z,sheilabeilabee,4,0,,,https://www.threads.net/@sheilabeilabee/post/DQ5i9DkjV8Z,0,suicide,sad,english
"Came for Diana, was delighted by Sandy Rinaldo and blown away by Elizabeth May. I was surprised to see Charles get so much airtime; my recall washe was always an afterthought at most",1762836110,3763264515120167076_63320369831,DQ5zSNLkfik,maudsleymartha,0,0,,,https://www.threads.net/@maudsleymartha/post/DQ5zSNLkfik,0,suicide,sad,english
I loved seeing Elizabeth May with a baby in her lap. Perfection.,1762807643,3763025709821483345_63097631525,DQ48_IakllR,mamiquephoto,4,0,,,https://www.threads.net/@mamiquephoto/post/DQ48_IakllR,0,suicide,sad,english
I was coming here to say that!,1762817271,3763106476278513423_63609889276,DQ5PWcCjX8P,lori_dawnolyn,1,0,,,https://www.threads.net/@lori_dawnolyn/post/DQ5PWcCjX8P,0,suicide,sad,english
Definitely not CTV Atlantic (known back then as ATV).,1762831889,3763229106084050670_63919956332,DQ5rO78jPbu,thejenniferolmstead,1,0,,,https://www.threads.net/@thejenniferolmstead/post/DQ5rO78jPbu,0,suicide,sad,english
And a special appearance by Elizabeth May!,1762821918,3763145460723488273_66699693242,DQ5YNvIjBYR,canuck_cam,2,0,,,https://www.threads.net/@canuck_cam/post/DQ5YNvIjBYR,0,suicide,sad,english
"I remember that day so clearly! I had taken my youngest sister, and a friend and her niece to table rock to see Diana and the boys. She was as beautiful in real life as you think.",1762829799,3763211572895041411_70087140183,DQ5nPy5DEeD,mferencz_51,0,0,,,https://www.threads.net/@mferencz_51/post/DQ5nPy5DEeD,0,suicide,sad,english
The shoulder pads!,1762833988,3763246706642053732_69332395138,DQ5vPDvjupk,scholod,0,0,,,https://www.threads.net/@scholod/post/DQ5vPDvjupk,0,suicide,sad,english
"$HIMS insider trades in the last 12 months:

🟢 Buys: $132.3K
🔴 Sells: $199.2M",1762746498,3762512659678272599_63069450921,DQ3IVRPCJxX,trendspider,69,0,,,https://www.threads.net/@trendspider/post/DQ3IVRPCJxX,0,suicide,sad,english
I only want friends who will give me runway to talk about my hyper fixation de jour.,1762819483,3763125032131393767_63472427250,DQ5Tkdhknjn,late.july,55,0,,,https://www.threads.net/@late.july/post/DQ5Tkdhknjn,0,suicide,sad,english
fall colors 🔥😍🍁🍂 #models #vibes #fall #typer #typersociety #typerownersna #typercivic #hondas #hondagirl #carsofinsta #carsoftiktok #jdmcars #jdmdaily #jdmlove #carsdaily #carsofinstagram #fk8typer,1762777732,3762774798746380362_63424257686,DQ4D75REehK,ran.evox,61,0,,,https://www.threads.net/@ran.evox/post/DQ4D75REehK,0,suicide,sad,english
251108 TWICE 6TH World Tour ( Melbourne ),1762766283,3762678763462267289_63308049721,DQ3uGZcExGZ,dahyun_dubu7,7,0,,,https://www.threads.net/@dahyun_dubu7/post/DQ3uGZcExGZ,0,suicide,sad,english
"2 billion people still lack access to safe drinking water.

Rising temperatures deepen these vulnerabilities, drive illness, mortality & displacement.

We need bold investments in resilient water & sanitation systems to make safe water, sanitation & hygiene a reality for all.",1762805541,3763008077948745936_63447281172,DQ44-jdD3jQ,antonioguterres,100,0,,,https://www.threads.net/@antonioguterres/post/DQ44-jdD3jQ,0,suicide,sad,english
After talking to people in my own circles about healthcare premiums doubling/tripling the alternative seems to be just not to have healthcare anymore because we can't afford it. So then what happens if/when we are sick and need care? Suffer? Slowly expire? Will suicide rates increase because people choose immediate death over suffering without any affordable care? Where do we go from here?,1762831575,3763226467086826707_63257077988,DQ5qoiMDvzT,megm_b,27,0,,,https://www.threads.net/@megm_b/post/DQ5qoiMDvzT,0,suicide,sad,english
"Medical bankruptcies will increase and premiums will continue to increase for those who have insurance even with private employers. 

People will likely die without needed preventive care, maintenance and medication’s. 

This is part of the plan. Project 2025 calls for 100 million fewer people in the United  States",1762832465,3763233938408782144_70241434437,DQ5sVQZjLlA,kodegaard1,4,0,,,https://www.threads.net/@kodegaard1/post/DQ5sVQZjLlA,0,suicide,sad,english
Get the care then file for bankruptcy or flee the country and apply for health asylum,1762832249,3763232124699741125_63044132806,DQ5r63QEQvF,nournotu,0,0,,,https://www.threads.net/@nournotu/post/DQ5r63QEQvF,0,suicide,sad,english
"Doctors already don't want to believe women until we are on deaths door, why bother having health insurance when we are barely even given healthcare? I vote ""expire"".",1762833754,3763244744731193300_70874192238,DQ5uygkju_U,tmariest,0,0,,,https://www.threads.net/@tmariest/post/DQ5uygkju_U,0,suicide,sad,english
"This is unfortunately very true for us already and I hear you on the ""expire"". I'm more worried for my loved ones and community than myself.",1762834553,3763251448638258100_63257077988,DQ5wUEEjru0,megm_b,1,0,,,https://www.threads.net/@megm_b/post/DQ5wUEEjru0,0,suicide,sad,english
"Huge healthcare debt. This is how it used to be.

Your vote matters. People need to start talking how trump is fucking ppl",1762835922,3763262933238105739_65305610024,DQ5y7L8DUaL,iwarner.24,0,0,,,https://www.threads.net/@iwarner.24/post/DQ5y7L8DUaL,0,suicide,sad,english
Back to where we were in 2008.,1762834667,3763252409595457526_63432518141,DQ5wiDCEe_2,bizcoachdebra,0,0,,,https://www.threads.net/@bizcoachdebra/post/DQ5wiDCEe_2,0,suicide,sad,english
"I have a hypothyroid. I will loose my insurance Jan 1 because I can either feed my kids or insure myself. It will be a long, cruel, death, where my body literally shuts down one organ at a time, but my kids will eat.",1762833566,3763243171774893181_75007875403,DQ5ubnpDox9,jamiegomez76,1,0,,,https://www.threads.net/@jamiegomez76/post/DQ5ubnpDox9,0,suicide,sad,english
"Yes to all questions.
Autoimmune nerve pain sufferer 25 years.",1762836553,3763268227733514077_73408102850,DQ50IO0kedd,morin.evangeline,0,0,,,https://www.threads.net/@morin.evangeline/post/DQ50IO0kedd,0,suicide,sad,english
"Basically all of the above. I am a healthcare worker and I started my career in 2009, so I suspect we will see similar. People who can’t get insurance or afford to use it will go without meds, going to the doctor regularly, needed specialty visits, procedures etc. They will not need these things less. They will get sicker. When they do seek care in the ER they will be often profoundly ill. With help they may get better but be stuck with huge bills for expensive care that could have been 🧵",1762836514,3763267903304080376_76468970461,DQ50DgrEZv4,jotunheimworkshop,0,0,,,https://www.threads.net/@jotunheimworkshop/post/DQ50DgrEZv4,0,suicide,sad,english
Prevented with regular care and medications. Some will live but may suffer debilitating illness and injury that again could have been prevented. Some will die. Medical debt will increase. People will go bankrupt. In the richest country in the history of the world this is an absolutely absurdity. Single payer Medicare for all is the only actual solution long term to these problems. The ACA was better than nothing but leaves a lot to be desired.,1762836639,3763268950269489133_76468970461,DQ50SvvEe_t,jotunheimworkshop,0,0,,,https://www.threads.net/@jotunheimworkshop/post/DQ50SvvEe_t,0,suicide,sad,english
All that has been going through my head too.,1762835511,3763259483724216797_68535616557,DQ5yI_VAHnd,ouroborouso,0,0,,,https://www.threads.net/@ouroborouso/post/DQ5yI_VAHnd,0,suicide,sad,english
The emergency room,1762832223,3763231901763789935_63402286603,DQ5r3noDGRv,kpucmuha,0,0,,,https://www.threads.net/@kpucmuha/post/DQ5r3noDGRv,0,suicide,sad,english
Emergency rooms are about to be more full than ever before. People will die waiting for care.,1762832454,3763233839498815731_63257077988,DQ5sT0SDmjz,megm_b,0,0,,,https://www.threads.net/@megm_b/post/DQ5sT0SDmjz,0,suicide,sad,english
Trump and his MAGAT GOP sychophants dis this.,1762836108,3763264493242676262_69372473510,DQ5zR4zkfQm,swami_pollinator,0,0,,,https://www.threads.net/@swami_pollinator/post/DQ5zR4zkfQm,0,suicide,sad,english
"Search your area for Direct Primary Care practices/doctors. If you’re lucky, you’ll have some! It’s a general practitioner who doesn’t take insurance anyway; they operate with a monthly membership fee (usually $100-$200/person) — for unlimited primary care visits, discounts on labs/prescriptions, etc. 

Membership fees are tax deductible when paid from an HSA. 

If you can have that plus a catastrophic plan, many people are better off than traditional insurance anyway. Worth investigating!! 💗",1762833934,3763246260468636638_63057782271,DQ5vIkNjNve,shezebelle,0,0,,,https://www.threads.net/@shezebelle/post/DQ5vIkNjNve,0,suicide,sad,english
"Yes, that's great advice. I pay separate for my PCP because she is direct care.",1762834401,3763250178510738090_63257077988,DQ5wBlLDtKq,megm_b,0,0,,,https://www.threads.net/@megm_b/post/DQ5wBlLDtKq,0,suicide,sad,english
"Look up family caregivers and murder-suicide rates. They're cutting medicaid, medicare, and turning seniors out of facilities to families who are barely scraping by. Many of whom will now be uninsured with disabled kids.",1762835704,3763261104915819661_65132901744,DQ5yglLjSyN,kristenmchugh22,0,0,,,https://www.threads.net/@kristenmchugh22/post/DQ5yglLjSyN,0,suicide,sad,english
"A significant number of people have been living without healthcare already due to cost.  And the answer is… you just don’t go to the doctor.  I was without for about 15 years, and I got lucky, when I did get coverage and got a checkup I was ok.  If covid did not make the need for universal coverage abundantly clear, this system’s just gonna continue to deteriorate.  The people in power have been okay with treating care as a luxury for some time.",1762833246,3763240483670790597_63524482980,DQ5t0gJkRHF,dopefrancis69,0,0,,,https://www.threads.net/@dopefrancis69/post/DQ5t0gJkRHF,0,suicide,sad,english
"All the above. I will be dead by May of next year. Three life threatening illnesses, blood cancer, diabetes and crohns. But with healthcare I can live longer. Without it I truly am dead.",1762832670,3763235653048689247_72859149518,DQ5suNSDWJf,crandalln2012,0,0,,,https://www.threads.net/@crandalln2012/post/DQ5suNSDWJf,0,suicide,sad,english
자비 없는 민지 미모 😍,1762768262,3762695357118798380_63413251551,DQ3x33fE9os,mhdhh_archives,232,0,,,https://www.threads.net/@mhdhh_archives/post/DQ3x33fE9os,0,suicide,sad,english
다들 너무 이쁨 ~~😘,1762740770,3762464737155338342_63413251551,DQ29b56E9Bm,mhdhh_archives,119,0,,,https://www.threads.net/@mhdhh_archives/post/DQ29b56E9Bm,0,suicide,sad,english
"251108 TWICE 6TH World Tour ( Melbourne )

C : PULSE_KDH ( X )",1762766624,3762681623709175307_63308049721,DQ3uwBQE04L,dahyun_dubu7,8,0,,,https://www.threads.net/@dahyun_dubu7/post/DQ3uwBQE04L,0,suicide,sad,english
"It's already happening.

I'm in NYC, and there are shawarma trucks on every corner.",1762785760,3762842148464050452_63100133082,DQ4TP9lEUEU,thudhead,31,0,,,https://www.threads.net/@thudhead/post/DQ4TP9lEUEU,0,suicide,sad,english
"🌲

🎪",1762760373,3762629183902885325_63278243667,DQ3i064DKXN,ohoud.1g,20,0,,,https://www.threads.net/@ohoud.1g/post/DQ3i064DKXN,0,suicide,sad,english
"[언론기관 대상 공지] 

이 사건에서는 이미 대규모 조작 및 허위사실 유포가 두 차례 반복되었습니다.

3/27 기자회견: 핵심 카카오톡 프로필 이미지 위·변조

5/7 기자회견: ‘뉴저지 피습’ 조작 / 할로윈 분장 스티커를 상처로 제시 / 조작된 녹취 공개

이와 같은 사태가 다시 발생해서는 안 됩니다.

따라서,
유족 또는 그 대리인이 일방적으로 제공했다는 자료에 근거해
가세연·권영찬 방송 내용을 재확산하는 보도를 할 경우,

보도 전 사실검증 및 반론권 보장은 필수적입니다.

이를 거치지 않은 보도는 더 이상 용인되지 않습니다.

반론권 없이 조작 자료가 재보도될 경우,
저희는 언론중재위원회 제소 및 민·형사상 법적 조치를 포함한 모든 대응을 즉시 진행할 것입니다.",1762762307,3762645409509509904_66043615809,DQ3mhCJkYsQ,khosangrock,469,0,,,https://www.threads.net/@khosangrock/post/DQ3mhCJkYsQ,0,suicide,sad,english
http://youtube.com/post/Ugkx9on2x1Xxz_154D5FxyxcnVR9g_6RHjfm?si=Ni3AaBzrJbehFQrV,1762762311,3762645438366340657_66043615809,DQ3mhdBkdYx,khosangrock,195,0,,,https://www.threads.net/@khosangrock/post/DQ3mhdBkdYx,0,suicide,sad,english
유튜브 게시글은 회사와 상의하고 조금더 착한 톤으로 좀 고쳤습니다. 아직은 부탁하는 자세가 맞는 듯합니다. 그러나 이것은 부탁이 아닙니다. 제 본심은 원글에 잘 나타나 있습니다. 방송국에서 부지석 인터뷰 잘 따기를 바랍니다.,1762763742,3762657441508088148_66043615809,DQ3pQH0kdlU,khosangrock,173,0,,,https://www.threads.net/@khosangrock/post/DQ3pQH0kdlU,0,suicide,sad,english
